filename,width,height,class,xmin,ymin,xmax,ymax
maksssksksss527.png,400,225,without_mask,248,54,269,72
maksssksksss527.png,400,225,without_mask,244,82,270,108
maksssksksss528.png,301,400,without_mask,43,169,149,308
maksssksksss529.png,400,226,without_mask,170,89,182,103
maksssksksss530.png,301,400,without_mask,76,236,149,349
maksssksksss534.png,400,267,without_mask,260,141,266,148
maksssksksss535.png,400,261,without_mask,233,48,242,56
maksssksksss535.png,400,261,without_mask,273,51,283,61
maksssksksss537.png,301,400,without_mask,95,177,195,295
maksssksksss538.png,400,225,without_mask,27,81,33,86
maksssksksss539.png,400,267,without_mask,366,11,376,24
maksssksksss54.png,400,267,without_mask,161,78,178,98
maksssksksss540.png,301,400,without_mask,107,129,202,245
maksssksksss543.png,400,210,without_mask,46,39,56,50
maksssksksss543.png,400,210,without_mask,101,50,112,63
maksssksksss543.png,400,210,without_mask,194,34,205,51
maksssksksss543.png,400,210,without_mask,230,24,243,41
maksssksksss543.png,400,210,without_mask,252,51,270,69
maksssksksss543.png,400,210,without_mask,295,40,306,50
maksssksksss543.png,400,210,without_mask,282,42,291,52
maksssksksss543.png,400,210,without_mask,267,42,278,55
maksssksksss543.png,400,210,without_mask,259,32,269,42
maksssksksss543.png,400,210,without_mask,337,31,350,46
maksssksksss544.png,301,400,without_mask,145,200,240,324
maksssksksss545.png,400,267,without_mask,68,67,90,91
maksssksksss545.png,400,267,without_mask,1,46,18,63
maksssksksss545.png,400,267,without_mask,137,57,155,76
maksssksksss545.png,400,267,without_mask,235,51,249,67
maksssksksss545.png,400,267,without_mask,282,33,301,51
maksssksksss545.png,400,267,without_mask,89,54,103,71
maksssksksss548.png,400,300,without_mask,256,66,273,85
maksssksksss558.png,400,226,without_mask,108,74,134,98
maksssksksss558.png,400,226,without_mask,184,67,198,94
maksssksksss558.png,400,226,without_mask,261,22,279,41
maksssksksss558.png,400,226,without_mask,233,23,245,39
maksssksksss558.png,400,226,without_mask,305,6,318,17
maksssksksss559.png,400,256,without_mask,332,81,347,96
maksssksksss559.png,400,256,without_mask,259,44,274,60
maksssksksss559.png,400,256,without_mask,170,108,189,127
maksssksksss61.png,400,273,without_mask,162,9,178,27
maksssksksss61.png,400,273,without_mask,228,48,244,67
maksssksksss61.png,400,273,without_mask,209,61,233,84
maksssksksss64.png,400,225,without_mask,275,32,277,35
maksssksksss65.png,400,300,without_mask,341,77,362,103
maksssksksss68.png,301,400,without_mask,141,187,237,307
maksssksksss7.png,400,300,without_mask,118,66,135,90
maksssksksss70.png,400,225,without_mask,18,117,45,145
maksssksksss70.png,400,225,without_mask,62,120,85,143
maksssksksss70.png,400,225,without_mask,96,128,120,157
maksssksksss71.png,400,225,without_mask,133,29,173,56
maksssksksss72.png,301,400,without_mask,112,176,207,291
maksssksksss74.png,400,301,without_mask,215,103,221,109
maksssksksss75.png,400,211,without_mask,358,89,370,105
maksssksksss83.png,400,306,without_mask,268,16,380,135
maksssksksss86.png,400,300,without_mask,335,135,395,198
maksssksksss86.png,400,300,without_mask,78,105,111,149
maksssksksss9.png,267,400,without_mask,27,78,56,106
maksssksksss92.png,400,267,without_mask,16,115,38,139
maksssksksss94.png,400,226,without_mask,267,74,290,96
maksssksksss95.png,301,400,without_mask,67,289,155,400
maksssksksss96.png,400,280,without_mask,64,151,110,201
maksssksksss96.png,400,280,without_mask,251,88,282,124
